CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
ZY010000265960,1,2317
ZY010000265960,1,2561
ZY010000265960,1,1384
ZY010000265960,1,1786
ZY010000265960,2,494
ZY010000265960,2,378
ZY010000265960,3,494
ZY010000265960,3,378
ZY010000265960,4,494
ZY010000265960,4,378
ZY010000265960,5,494
ZY010000265960,5,378
ZY010000265960,6,494
ZY010000265960,6,378
ZY010000265960,7,494
ZY010000265960,7,378
ZY010000265960,8,494
ZY010000265960,8,378
ZY010000265960,8,1597
ZY010000265960,8,837
ZY010000265960,8,1576
ZY010000265960,8,1597
ZY010000265960,8,1597
ZY010000265960,8,634
ZY010000265960,8,1597
ZY010000265960,8,151
ZY010000265960,8,805
ZY010000265960,8,1439
ZY010000265960,8,1650
ZY010000265960,8,1507
ZY010000265960,8,1489
ZY010000265960,8,1597
ZY010000265960,8,2671
ZY010000265960,9,494
ZY010000265960,9,378
ZY010000265960,10,494
ZY010000265960,10,378
ZY010000265960,11,1695
ZY010000265960,11,1749
ZY010000265960,11,1823
ZY010000265960,11,2470
ZY010000265960,11,427
ZY010000265960,11,494
ZY010000265960,11,378
ZY010000265960,11,188
ZY010000265960,11,89
ZY010000265960,11,2494
ZY010000265960,11,382
ZY010000265960,11,228
ZY010000265960,11,2225
ZY010000265960,11,1635
ZY010000265960,11,1635
ZY010000265960,11,1155
ZY010000265960,12,1695
ZY010000265960,12,1749
ZY010000265960,12,1823
ZY010000265960,12,2470
ZY010000265960,12,427
ZY010000265960,12,1597
ZY010000265960,12,151
ZY010000265960,12,1597
ZY010000265960,12,837
ZY010000265960,12,188
ZY010000265960,12,89
ZY010000265960,12,2494
ZY010000265960,12,382
ZY010000265960,12,228
ZY010000265960,12,2225
ZY010000265960,12,2671
ZY010000265960,12,1212
ZY010000265960,12,494
ZY010000265960,12,378
ZY010000265960,12,1635
ZY010000265960,12,1635
ZY010000265960,13,1597
ZY010000265960,13,151
ZY010000265960,13,1597
ZY010000265960,13,837
ZY010000265960,13,228
ZY010000265960,13,2225
ZY010000265960,13,2671
ZY010000265960,13,1212
ZY010000265960,13,494
ZY010000265960,13,378
ZY010000265960,13,1635
ZY010000265960,13,1635
ZY010000265960,14,228
ZY010000265960,14,2225
ZY010000265960,14,494
ZY010000265960,14,378
ZY010000265960,14,1635
ZY010000265960,14,1635
ZY010000265960,14,601
ZY010000265960,15,228
ZY010000265960,15,2225
ZY010000265960,15,494
ZY010000265960,15,378
ZY010000265960,15,1635
ZY010000265960,15,1635
ZY010000265960,15,1713
ZY010000265960,16,228
ZY010000265960,16,2225
ZY010000265960,16,494
ZY010000265960,16,378
ZY010000265960,17,228
ZY010000265960,17,2225
ZY010000265960,17,494
ZY010000265960,17,378
ZY010000265960,17,1728
ZY100000298105,1,2629
ZY100000298105,1,2001
ZY100000298105,1,2383
ZY100000298105,1,1502
ZY100000298105,1,1384
ZY100000298105,1,2383
ZY100000298105,1,1786
ZY100000298105,1,2483
ZY100000298105,1,2533
ZY100000298105,1,1055
ZY100000298105,1,1171
ZY100000298105,1,1864
ZY100000298105,1,378
ZY100000298105,1,494
ZY100000298105,1,3055
ZY100000298105,1,3056
ZY100000298105,1,2821
ZY100000298105,1,3026
ZY100000298105,1,3052
ZY100000298105,1,3035
ZY100000298105,1,2702
ZY100000298105,1,2833
ZY100000298105,2,378
ZY100000298105,2,494
ZY100000298105,3,378
ZY100000298105,3,494
ZY100000298105,4,378
ZY100000298105,4,494
ZY100000298105,5,378
ZY100000298105,5,494
ZY100000298105,6,378
ZY100000298105,6,494
ZY100000298105,7,378
ZY100000298105,7,494
ZY100000298105,7,1222
ZY100000298105,8,378
ZY100000298105,8,494
ZY100000298105,9,378
ZY100000298105,9,494
ZY100000298105,9,1728
ZY370000266007,1,1332
ZY370000266007,1,462
ZY370000266007,1,856
ZY370000266007,1,494
ZY370000266007,1,378
ZY370000266007,1,1332
ZY370000266007,2,1332
ZY370000266007,2,1597
ZY370000266007,2,462
ZY370000266007,2,1597
ZY370000266007,2,1597
ZY370000266007,2,154
ZY370000266007,2,2164
ZY370000266007,2,805
ZY370000266007,2,856
ZY370000266007,2,856
ZY370000266007,2,494
ZY370000266007,2,378
ZY370000266007,2,2671
ZY370000266007,2,1553
ZY370000266007,2,1838
ZY370000266007,2,198
ZY370000266007,2,1332
ZY370000266007,3,1332
ZY370000266007,3,1597
ZY370000266007,3,462
ZY370000266007,3,1597
ZY370000266007,3,1597
ZY370000266007,3,154
ZY370000266007,3,2164
ZY370000266007,3,805
ZY370000266007,3,856
ZY370000266007,3,856
ZY370000266007,3,1728
ZY370000266007,3,494
ZY370000266007,3,378
ZY370000266007,3,2671
ZY370000266007,3,1553
ZY370000266007,3,198
ZY370000266007,3,1838
ZY370000266007,3,1332
ZY370000266007,4,1332
ZY370000266007,4,1597
ZY370000266007,4,462
ZY370000266007,4,1597
ZY370000266007,4,1597
ZY370000266007,4,154
ZY370000266007,4,2164
ZY370000266007,4,805
ZY370000266007,4,856
ZY370000266007,4,856
ZY370000266007,4,494
ZY370000266007,4,378
ZY370000266007,4,2671
ZY370000266007,4,1553
ZY370000266007,4,198
ZY370000266007,4,1838
ZY370000266007,5,1332
ZY370000266007,5,1597
ZY370000266007,5,462
ZY370000266007,5,1597
ZY370000266007,5,1597
ZY370000266007,5,154
ZY370000266007,5,2164
ZY370000266007,5,805
ZY370000266007,5,856
ZY370000266007,5,856
ZY370000266007,5,494
ZY370000266007,5,378
ZY370000266007,5,2671
ZY370000266007,5,1553
ZY370000266007,5,198
ZY370000266007,5,1838
ZY370000266007,6,1332
ZY370000266007,6,1597
ZY370000266007,6,462
ZY370000266007,6,1597
ZY370000266007,6,1597
ZY370000266007,6,154
ZY370000266007,6,2164
ZY370000266007,6,805
ZY370000266007,6,856
ZY370000266007,6,856
ZY370000266007,6,494
ZY370000266007,6,378
ZY370000266007,6,2671
ZY370000266007,6,1553
ZY370000266007,6,198
ZY370000266007,6,1838
ZY400000191376,1,494
ZY400000191376,1,378
ZY400000191376,1,1562
ZY400000191376,2,494
ZY400000191376,2,378
ZY400000191376,2,1562
ZY400000191376,3,494
ZY400000191376,3,378
ZY400000191376,3,1562
ZY400000191376,4,494
ZY400000191376,4,378
ZY400000191376,4,1562
ZY400000191376,5,494
ZY400000191376,5,378
ZY400000191376,5,1562
ZY400000191376,5,1597
ZY400000191376,5,198
ZY400000191376,5,1597
ZY400000191376,5,605
ZY400000191376,5,1728
ZY400000191376,6,494
ZY400000191376,6,378
ZY400000191376,6,1562
ZY400000191376,7,494
ZY400000191376,7,378
ZY400000191376,7,1562
ZY400000191376,8,494
ZY400000191376,8,378
ZY400000191376,8,1562
ZY030000243816,1,1357
ZY030000243816,1,2483
ZY030000243816,1,1677
ZY030000243816,1,916
ZY030000243816,1,802
ZY030000243816,1,494
ZY030000243816,1,378
ZY030000243816,1,1171
ZY030000243816,1,1055
ZY030000243816,1,2533
ZY030000243816,1,1000
ZY030000243816,1,2001
ZY030000243816,1,2317
ZY030000243816,1,1846
ZY030000243816,2,494
ZY030000243816,2,378
ZY030000243816,3,494
ZY030000243816,3,378
ZY030000243816,4,228
ZY030000243816,4,494
ZY030000243816,4,378
ZY030000243816,4,1749
ZY030000243816,4,1823
ZY030000243816,4,2470
ZY030000243816,4,2620
ZY030000243816,4,805
ZY030000243816,4,427
ZY030000243816,4,104
ZY030000243816,4,2508
ZY030000243816,4,1713
ZY030000243816,4,601
ZY030000243816,4,545
ZY030000243816,4,188
ZY030000243816,4,89
ZY030000243816,4,1695
ZY030000243816,4,378
ZY030000243816,5,228
ZY030000243816,5,1259
ZY030000243816,5,1635
ZY030000243816,5,1635
ZY030000243816,5,188
ZY030000243816,5,89
ZY030000243816,5,1695
ZY030000243816,5,378
ZY030000243816,6,228
ZY030000243816,6,494
ZY030000243816,6,1259
ZY030000243816,6,1635
ZY030000243816,6,1635
ZY030000243816,6,188
ZY030000243816,6,89
ZY030000243816,6,378
ZY030000243816,7,228
ZY030000243816,7,494
ZY030000243816,7,1597
ZY030000243816,7,2671
ZY030000243816,7,1635
ZY030000243816,7,1635
ZY030000243816,7,188
ZY030000243816,7,89
ZY030000243816,7,378
ZY030000243816,8,228
ZY030000243816,8,494
ZY030000243816,8,1635
ZY030000243816,8,1635
ZY030000243816,8,188
ZY030000243816,8,89
ZY030000243816,8,378
ZY030000243816,9,228
ZY030000243816,9,494
ZY030000243816,9,1635
ZY030000243816,9,1635
ZY030000243816,9,188
ZY030000243816,9,89
ZY030000243816,9,378
ZY030000243816,10,228
ZY030000243816,10,494
ZY030000243816,10,188
ZY030000243816,10,89
ZY030000243816,10,378
ZY030000243816,11,228
ZY030000243816,11,494
ZY030000243816,11,188
ZY030000243816,11,89
ZY030000243816,11,378
ZY030000243816,12,228
ZY030000243816,12,494
ZY030000243816,12,188
ZY030000243816,12,89
ZY030000243816,12,378
ZY030000243816,13,228
ZY030000243816,13,494
ZY030000243816,13,188
ZY030000243816,13,89
ZY030000243816,13,378
ZY030000243816,14,228
ZY030000243816,14,494
ZY030000243816,14,188
ZY030000243816,14,89
ZY030000243816,14,378
ZY030000252169,1,494
ZY030000252169,1,378
ZY030000252169,1,1384
ZY030000252169,1,2523
ZY030000252169,1,2596
ZY030000252169,1,2629
ZY030000252169,1,2483
ZY030000252169,1,1285
ZY030000252169,1,1864
ZY030000252169,2,494
ZY030000252169,2,378
ZY030000252169,2,2035
ZY030000252169,2,1171
ZY030000252169,2,1055
ZY030000252169,2,2533
ZY030000252169,2,2603
ZY030000252169,2,1000
ZY030000252169,2,1775
ZY030000252169,2,2001
ZY030000252169,2,2317
ZY030000252169,2,335
ZY030000252169,2,1374
ZY030000252169,2,1846
ZY030000252169,2,820
ZY030000252169,2,286
ZY030000252169,3,494
ZY030000252169,3,378
ZY030000252169,3,286
ZY030000252169,4,494
ZY030000252169,4,378
ZY030000252169,4,286
ZY030000252169,5,286
ZY030000252169,5,494
ZY030000252169,5,378
ZY030000252169,6,494
ZY030000252169,6,378
ZY030000252169,7,494
ZY030000252169,7,378
ZY030000252169,8,1728
ZY030000252169,8,494
ZY030000252169,8,378
ZY030000252169,9,286
ZY030000252169,9,494
ZY030000252169,9,378
ZY160000234608,1,494
ZY160000234608,1,378
ZY160000234608,1,1055
ZY160000234608,1,2533
ZY160000234608,1,431
ZY160000234608,1,2603
ZY160000234608,1,1000
ZY160000234608,1,2001
ZY160000234608,1,2317
ZY160000234608,1,1171
ZY160000234608,1,1846
ZY160000234608,1,1357
ZY160000234608,1,802
ZY160000234608,1,347
ZY160000234608,1,1210
ZY160000234608,1,335
ZY160000234608,1,1775
ZY160000234608,1,916
ZY160000234608,1,1384
ZY160000234608,1,381
ZY160000234608,1,1677
ZY160000234608,2,494
ZY160000234608,2,378
ZY160000234608,3,494
ZY160000234608,3,378
ZY160000234608,4,494
ZY160000234608,4,378
ZY160000234608,4,2277
ZY160000234608,4,2277
ZY160000234608,4,1728
ZY070000244496,1,2382
ZY070000244496,1,1597
ZY070000244496,1,2045
ZY070000244496,1,1597
ZY070000244496,1,1597
ZY070000244496,1,805
ZY070000244496,1,2406
ZY070000244496,1,494
ZY070000244496,1,378
ZY070000244496,1,286
ZY070000244496,2,494
ZY070000244496,2,378
ZY070000244496,2,286
ZY070000244496,3,494
ZY070000244496,3,378
ZY070000244496,3,286
ZY070000244496,4,494
ZY070000244496,4,378
ZY070000244496,4,286
ZY070000244496,5,494
ZY070000244496,5,378
ZY070000244496,5,286
ZY070000244496,6,494
ZY070000244496,6,378
ZY070000244496,6,286
ZY070000244496,7,494
ZY070000244496,7,378
ZY070000244496,7,286
ZY070000244496,7,1728
ZY100000246542,1,494
ZY100000246542,1,378
ZY100000246542,1,1562
ZY100000246542,1,1652
ZY100000246542,1,2477
ZY100000246542,1,2593
ZY100000246542,2,494
ZY100000246542,2,378
ZY100000246542,2,1562
ZY100000246542,2,2477
ZY100000246542,2,2593
ZY100000246542,3,494
ZY100000246542,3,378
ZY100000246542,3,1562
ZY100000246542,3,2477
ZY100000246542,3,2593
ZY100000246542,4,494
ZY100000246542,4,378
ZY100000246542,4,1562
ZY100000246542,4,2477
ZY100000246542,4,2593
ZY100000246542,4,1728
ZY100000246542,4,1096
ZY100000246542,4,1728
ZY100000246542,4,2593
ZY100000246542,4,1096
ZY100000246542,4,2477
ZY550000227803,1,494
ZY550000227803,1,378
ZY550000227803,1,1055
ZY550000227803,1,2533
ZY550000227803,1,2603
ZY550000227803,1,2001
ZY550000227803,1,1644
ZY550000227803,1,2317
ZY550000227803,1,335
ZY550000227803,1,1414
ZY550000227803,1,1171
ZY550000227803,1,1384
ZY550000227803,1,2383
ZY550000227803,1,1703
ZY550000227803,1,1943
ZY550000227803,1,2483
ZY550000227803,1,811
ZY550000227803,1,1728
ZY550000227803,1,2870
ZY550000227803,1,3202
ZY550000227803,1,2970
ZY550000227803,1,2976
ZY550000227803,1,2819
ZY550000227803,2,494
ZY550000227803,2,378
ZY550000227803,2,1597
ZY550000227803,2,2045
ZY550000227803,3,494
ZY550000227803,3,378
ZY170000231187,1,494
ZY170000231187,1,378
ZY170000231187,1,1171
ZY170000231187,1,1055
ZY170000231187,1,1597
ZY170000231187,1,1597
ZY170000231187,1,2382
ZY170000231187,1,2676
ZY170000231187,1,1597
ZY170000231187,1,1786
ZY170000231187,1,1677
ZY170000231187,1,2001
ZY170000231187,1,335
ZY170000231187,1,1177
ZY170000231187,1,2629
ZY170000231187,1,2483
ZY170000231187,1,425
ZY170000231187,1,244
ZY170000231187,2,494
ZY170000231187,2,378
ZY170000231187,3,494
ZY170000231187,3,378
ZY170000231187,4,494
ZY170000231187,4,378
ZY050000148440,1,494
ZY050000148440,1,378
ZY050000148440,1,1055
ZY050000148440,1,2533
ZY050000148440,1,1171
ZY050000148440,1,1000
ZY050000148440,1,2317
ZY050000148440,1,2483
ZY050000148440,1,1677
ZY050000148440,1,1786
ZY050000148440,2,494
ZY050000148440,2,378
ZY050000148440,2,286
ZY050000148440,2,1625
ZY050000148440,2,805
ZY050000148440,2,1576
ZY050000148440,2,1597
ZY050000148440,2,2066
ZY050000148440,2,1597
ZY050000148440,2,2588
ZY050000148440,2,1597
ZY050000148440,2,1597
ZY050000148440,2,1576
ZY050000148440,2,1597
ZY050000148440,2,2066
ZY050000148440,3,494
ZY050000148440,3,378
ZY050000148440,3,2588
ZY050000148440,3,1597
ZY050000148440,3,805
ZY050000148440,3,2382
ZY050000148440,3,1597
ZY050000148440,3,1597
ZY050000148440,3,469
ZY050000148440,3,1597
ZY050000148440,3,1039
ZY050000148440,3,1576
ZY050000148440,3,1597
ZY050000148440,3,2066
ZY050000148440,3,1597
ZY050000148440,3,2588
ZY050000148440,3,1597
ZY050000148440,3,286
ZY050000148440,3,1625
ZY050000148440,3,1625
ZY210000220840,1,494
ZY210000220840,1,378
ZY210000220840,1,1562
ZY210000220840,2,494
ZY210000220840,2,378
ZY210000220840,2,1562
ZY210000220840,3,494
ZY210000220840,3,378
ZY210000220840,3,1562
ZY210000220840,3,1728
ZY140000228330,1,494
ZY140000228330,1,378
ZY140000228330,1,2382
ZY140000228330,1,1597
ZY140000228330,1,1597
ZY140000228330,1,2045
ZY140000228330,1,390
ZY140000228330,2,494
ZY140000228330,2,378
ZY140000228330,2,2382
ZY140000228330,2,1597
ZY140000228330,3,494
ZY140000228330,3,378
ZY140000228330,3,2382
ZY140000228330,3,1597
ZY140000228330,3,1728
ZY140000228330,4,494
ZY140000228330,4,378
ZY140000228330,4,2382
ZY140000228330,4,1597
ZY350000214032,1,494
ZY350000214032,1,378
ZY350000214032,2,494
ZY350000214032,2,378
ZY350000214032,2,1562
ZY350000214032,2,1597
ZY350000214032,2,933
ZY350000214032,2,1838
ZY350000214032,2,1597
ZY350000214032,2,2382
ZY350000214032,2,2671
ZY350000214032,2,2045
ZY350000214032,3,494
ZY350000214032,3,378
ZY350000214032,3,1562
ZY350000214032,3,1728
ZY350000214032,3,805
ZY050000245715,1,494
ZY050000245715,1,378
ZY050000245715,1,1597
ZY050000245715,1,837
ZY050000245715,1,1576
ZY050000245715,1,1597
ZY050000245715,1,1597
ZY050000245715,1,2151
ZY050000245715,1,286
ZY050000245715,1,1625
ZY050000245715,1,805
ZY050000245715,2,494
ZY050000245715,2,378
ZY050000245715,2,1597
ZY050000245715,2,837
ZY050000245715,2,1576
ZY050000245715,2,1597
ZY050000245715,2,1597
ZY050000245715,2,2151
ZY050000245715,2,286
ZY050000245715,2,1625
ZY050000245715,2,1597
ZY050000245715,2,2382
ZY050000245715,2,1597
ZY050000245715,2,1597
ZY050000245715,2,1039
ZY050000245715,3,494
ZY050000245715,3,378
ZY050000245715,3,1597
ZY050000245715,3,837
ZY050000245715,3,1576
ZY050000245715,3,1597
ZY050000245715,3,1597
ZY050000245715,3,2151
ZY050000245715,3,286
ZY050000245715,3,1625
ZY050000245715,4,494
ZY050000245715,4,378
ZY050000245715,4,1597
ZY050000245715,4,837
ZY050000245715,4,1576
ZY050000245715,4,1597
ZY050000245715,4,1597
ZY050000245715,4,2151
ZY050000245715,4,286
ZY050000245715,4,1625
ZY050000245715,5,494
ZY050000245715,5,378
ZY050000245715,5,1597
ZY050000245715,5,837
ZY050000245715,5,1576
ZY050000245715,5,1597
ZY050000245715,5,1597
ZY050000245715,5,2151
ZY050000245715,5,286
ZY050000245715,5,1625
ZY050000245715,6,494
ZY050000245715,6,378
ZY050000245715,6,1597
ZY050000245715,6,837
ZY050000245715,6,1576
ZY050000245715,6,1597
ZY050000245715,6,1597
ZY050000245715,6,2151
ZY050000245715,6,286
ZY050000245715,6,1625
ZY050000245715,6,1728
ZY050000245715,7,494
ZY050000245715,7,378
ZY050000245715,7,1597
ZY050000245715,7,837
ZY050000245715,7,1576
ZY050000245715,7,1597
ZY050000245715,7,1597
ZY050000245715,7,2151
ZY050000245715,7,286
ZY050000245715,7,1625
ZY580000215201,1,1597
ZY580000215201,1,2676
ZY580000215201,2,494
ZY580000215201,2,378
ZY580000215201,2,351
ZY580000215201,3,494
ZY580000215201,3,378
ZY580000215201,3,351
ZY580000215201,4,494
ZY580000215201,4,378
ZY580000215201,4,351
ZY580000215201,5,494
ZY580000215201,5,378
ZY580000215201,5,351
ZY580000215201,5,351
ZY580000215201,6,494
ZY580000215201,6,378
ZY580000215201,6,351
ZY580000215201,6,351
ZY580000215201,7,494
ZY580000215201,7,378
ZY580000215201,7,351
ZY580000215201,7,351
ZY440000172657,1,494
ZY440000172657,1,378
ZY440000172657,1,2035
ZY440000172657,1,1171
ZY440000172657,1,1055
ZY440000172657,1,2533
ZY440000172657,1,2603
ZY440000172657,1,1775
ZY440000172657,1,2001
ZY440000172657,1,2317
ZY440000172657,1,335
ZY440000172657,1,1374
ZY440000172657,1,2523
ZY440000172657,1,2596
ZY440000172657,1,2629
ZY440000172657,1,2383
ZY440000172657,1,114
ZY440000172657,1,2483
ZY440000172657,1,1597
ZY440000172657,1,2676
ZY440000172657,1,3056
ZY440000172657,2,494
ZY440000172657,2,378
ZY440000172657,2,1011
ZY440000172657,2,2087
ZY440000172657,3,494
ZY440000172657,3,378
ZY440000172657,3,1011
ZY440000172657,3,2087
ZY440000172657,4,494
ZY440000172657,4,378
ZY440000172657,4,1011
ZY440000172657,4,2087
ZY440000172657,5,494
ZY440000172657,5,378
ZY440000172657,5,1011
ZY440000172657,5,2087
ZY440000172657,6,494
ZY440000172657,6,378
ZY440000172657,6,1011
ZY440000172657,6,2087
ZY440000172657,6,1728
ZY240000231642,1,494
ZY240000231642,1,1199
ZY240000231642,2,494
ZY240000231642,2,378
ZY240000231642,2,1562
ZY240000231642,2,494
ZY240000231642,2,1199
ZY240000231642,3,933
ZY240000231642,3,1728
ZY240000231642,3,494
ZY240000231642,3,378
ZY240000231642,3,1562
ZY240000231642,3,1199
ZY240000231642,3,494
ZY240000231642,3,2045
ZY240000231642,3,2671
ZY100000250384,1,805
ZY100000250384,1,494
ZY100000250384,1,378
ZY100000250384,1,802
ZY100000250384,1,1055
ZY100000250384,1,2533
ZY100000250384,1,2001
ZY100000250384,1,2317
ZY100000250384,1,1864
ZY100000250384,1,1384
ZY100000250384,1,2483
ZY100000250384,1,1677
ZY100000250384,1,2185
ZY100000250384,1,2629
ZY100000250384,1,1212
ZY100000250384,2,494
ZY100000250384,2,378
ZY100000250384,2,1212
ZY100000250384,3,494
ZY100000250384,3,378
ZY100000250384,3,1212
ZY100000250384,4,1597
ZY100000250384,4,1597
ZY100000250384,4,494
ZY100000250384,4,378
ZY100000250384,4,1212
ZY100000250384,4,2382
ZY100000250384,4,2045
ZY100000250384,4,1597
ZY100000250384,5,494
ZY100000250384,5,378
ZY100000250384,5,1212
ZY250000218782,1,494
ZY250000218782,1,378
ZY250000218782,1,1562
ZY250000218782,1,933
ZY250000218782,1,1597
ZY250000218782,1,2045
ZY250000218782,1,1597
ZY250000218782,1,198
ZY250000218782,2,494
ZY250000218782,2,378
ZY250000218782,2,1562
ZY250000218782,2,933
ZY250000218782,3,494
ZY250000218782,3,378
ZY250000218782,3,1562
ZY250000218782,3,933
ZY250000218782,3,1728
ZY540000163695,1,494
ZY540000163695,1,378
ZY540000163695,1,1055
ZY540000163695,1,2533
ZY540000163695,1,2603
ZY540000163695,1,1000
ZY540000163695,1,1775
ZY540000163695,1,2001
ZY540000163695,1,2317
ZY540000163695,1,335
ZY540000163695,1,1374
ZY540000163695,1,1171
ZY540000163695,1,2035
ZY540000163695,1,1597
ZY540000163695,1,2676
ZY540000163695,1,1597
ZY540000163695,1,154
ZY540000163695,2,494
ZY540000163695,2,378
ZY540000163695,2,154
ZY540000163695,3,494
ZY540000163695,3,378
ZY540000163695,3,154
ZY540000163695,4,494
ZY540000163695,4,378
ZY540000163695,4,154
ZY540000163695,4,1728
ZY540000163695,5,494
ZY540000163695,5,378
ZY540000163695,5,154
ZY540000163695,6,494
ZY540000163695,6,378
ZY540000163695,6,154
ZY540000163695,7,494
ZY540000163695,7,378
ZY540000163695,7,154
ZY220000144601,1,2383
ZY220000144601,1,2629
ZY220000144601,1,2483
ZY220000144601,1,1550
ZY220000144601,1,1189
ZY220000144601,1,811
ZY220000144601,1,1177
ZY220000144601,1,916
ZY220000144601,1,347
ZY220000144601,1,2035
ZY220000144601,1,1366
ZY220000144601,1,1171
ZY220000144601,1,1055
ZY220000144601,1,2533
ZY220000144601,1,2603
ZY220000144601,1,1000
ZY220000144601,1,1775
ZY220000144601,1,1501
ZY220000144601,1,2001
ZY220000144601,1,51
ZY220000144601,1,2317
ZY220000144601,1,1210
ZY220000144601,1,335
ZY220000144601,1,1374
ZY220000144601,1,1656
ZY220000144601,1,1556
ZY220000144601,1,494
ZY220000144601,1,378
ZY220000144601,1,1382
ZY220000144601,1,1597
ZY220000144601,1,1597
ZY220000144601,1,837
ZY220000144601,1,1597
ZY220000144601,1,1388
ZY220000144601,1,286
ZY220000144601,1,1212
ZY220000144601,1,1597
ZY220000144601,1,2676
ZY220000144601,1,1838
ZY220000144601,1,1288
ZY220000144601,1,2751
ZY220000144601,1,2739
ZY220000144601,1,3202
ZY220000144601,1,2732
ZY220000144601,1,2987
ZY220000144601,1,2708
ZY220000144601,1,3109
ZY220000144601,1,2820
ZY220000144601,1,2914
ZY220000144601,1,2727
ZY220000144601,1,2707
ZY220000144601,2,494
ZY220000144601,2,378
ZY220000144601,2,1382
ZY220000144601,2,1597
ZY220000144601,2,1597
ZY220000144601,2,837
ZY220000144601,2,1597
ZY220000144601,2,1388
ZY220000144601,2,286
ZY220000144601,2,1212
ZY220000144601,3,494
ZY220000144601,3,378
ZY220000144601,3,1382
ZY220000144601,3,1597
ZY220000144601,3,1597
ZY220000144601,3,837
ZY220000144601,3,1597
ZY220000144601,3,1388
ZY220000144601,3,286
ZY220000144601,3,1212
ZY220000144601,4,494
ZY220000144601,4,378
ZY220000144601,4,1382
ZY220000144601,4,1597
ZY220000144601,4,1597
ZY220000144601,4,837
ZY220000144601,4,1597
ZY220000144601,4,1388
ZY220000144601,4,286
ZY220000144601,4,1212
ZY220000144601,4,283
ZY220000144601,5,494
ZY220000144601,5,378
ZY220000144601,5,1382
ZY220000144601,5,1597
ZY220000144601,5,1597
ZY220000144601,5,837
ZY220000144601,5,1597
ZY220000144601,5,1388
ZY220000144601,5,286
ZY220000144601,5,1212
ZY220000144601,6,494
ZY220000144601,6,378
ZY220000144601,6,1382
ZY220000144601,6,1597
ZY220000144601,6,1597
ZY220000144601,6,837
ZY220000144601,6,1597
ZY220000144601,6,1388
ZY220000144601,6,286
ZY220000144601,6,1212
ZY220000144601,7,494
ZY220000144601,7,378
ZY220000144601,7,1382
ZY220000144601,7,1597
ZY220000144601,7,1597
ZY220000144601,7,837
ZY220000144601,7,1597
ZY220000144601,7,1388
ZY220000144601,7,286
ZY220000144601,7,1212
ZY220000144601,7,1288
ZY220000144601,7,2482
ZY220000144601,8,494
ZY220000144601,8,378
ZY220000144601,8,1382
ZY220000144601,8,1597
ZY220000144601,8,1597
ZY220000144601,8,837
ZY220000144601,8,1597
ZY220000144601,8,1388
ZY220000144601,8,286
ZY220000144601,8,1212
ZY220000144601,8,2482
ZY220000144601,8,283
ZY220000144601,9,494
ZY220000144601,9,378
ZY220000144601,9,2482
ZY220000144601,9,1597
ZY220000144601,9,286
ZY220000144601,10,494
ZY220000144601,10,378
ZY220000144601,10,2482
ZY220000144601,10,1597
ZY220000144601,10,286
ZY220000144601,10,2482
ZY220000144601,11,494
ZY220000144601,11,378
ZY220000144601,11,2482
ZY220000144601,11,1597
ZY220000144601,11,286
ZY220000144601,12,494
ZY220000144601,12,378
ZY220000144601,12,2482
ZY220000144601,12,1597
ZY220000144601,12,286
ZY220000144601,13,494
ZY220000144601,13,378
ZY220000144601,13,2482
ZY220000144601,13,1597
ZY220000144601,13,286
ZY220000144601,14,494
ZY220000144601,14,378
ZY220000144601,14,2482
ZY220000144601,14,1597
ZY220000144601,14,286
ZY220000144601,15,494
ZY220000144601,15,378
ZY220000144601,15,2482
ZY220000144601,15,1597
ZY220000144601,15,286
ZY220000144601,15,1728
ZY100000266409,1,494
ZY100000266409,1,378
ZY100000266409,1,2406
ZY100000266409,1,805
ZY100000266409,1,1384
ZY100000266409,1,2035
ZY100000266409,2,1597
ZY100000266409,2,494
ZY100000266409,2,378
ZY100000266409,2,2382
ZY100000266409,2,1597
ZY100000266409,2,2045
ZY100000266409,2,1597
ZY100000266409,3,494
ZY100000266409,3,378
ZY100000266409,3,1728
ZY030000300410,1,2066
ZY030000300410,1,903
ZY030000300410,1,1212
ZY030000300410,1,1597
ZY030000300410,1,286
ZY030000300410,1,286
ZY030000300410,1,494
ZY030000300410,1,378
ZY030000300410,2,469
ZY030000300410,2,2066
ZY030000300410,2,1212
ZY030000300410,2,286
ZY030000300410,2,286
ZY030000300410,2,494
ZY030000300410,2,378
ZY030000300410,2,2382
ZY030000300410,2,1597
ZY030000300410,2,1597
ZY030000300410,3,2066
ZY030000300410,3,1212
ZY030000300410,3,286
ZY030000300410,3,286
ZY030000300410,3,494
ZY030000300410,3,378
ZY030000300410,4,494
ZY030000300410,4,378
ZY010000118391,1,494
ZY010000118391,1,378
ZY010000118391,1,1171
ZY010000118391,1,1336
ZY010000118391,1,347
ZY010000118391,1,1846
ZY010000118391,1,1357
ZY010000118391,1,1055
ZY010000118391,1,2533
ZY010000118391,1,431
ZY010000118391,1,2603
ZY010000118391,1,1000
ZY010000118391,1,2317
ZY010000118391,1,916
ZY010000118391,1,2561
ZY010000118391,2,494
ZY010000118391,2,378
ZY010000118391,3,494
ZY010000118391,3,378
ZY010000118391,3,1050
ZY010000118391,3,1960
ZY010000118391,3,878
ZY010000118391,3,1106
ZY010000118391,3,1677
ZY010000118391,3,1786
